Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Total Detected Deleted And Obsolete Tests,Algorithm_FAST++_Total Detected Deleted And Redundant Tests,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-all_Total Detected Deleted And Redundant Tests,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-CS_Total Detected Deleted And Redundant Tests,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-pw_Total Detected Deleted And Redundant Tests,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
cbb10701a763a000b4311ec290baae0ee2732ac0,321,1,['src/test/java/org/apache/commons/math/ConvergenceExceptionTest.java'],320,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
c32b8042d81bcc66151e3b2c03695a9a7bfd33c2,277,1,['src/test/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverFactoryImplTest.java'],276,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
2a4219105eb7abc98bc393ebae4422cbcad11b1e,201,2,"['src/mantissa/tests-src/org/spaceroots/mantissa/random/CorrelatedRandomVectorGeneratorTest.java', 'src/mantissa/tests-src/org/spaceroots/mantissa/random/VectorialSampleStatisticsTest.java']",199,29,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0
b8d96de5871d938f678b4702c2fcc306bdf1f34d,418,2,"['src/test/java/org/apache/commons/math4/fraction/BigFractionFieldTest.java', 'src/test/java/org/apache/commons/math4/fraction/BigFractionTest.java']",416,29,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0
81da2fafa1b08a181fb32eee3643f3832b033595,77,1,['src/test/org/apache/commons/math/stat/inference/TestStatisticTest.java'],76,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
9a3b7e4797155f3a0d087f37e83a6dba94dc3305,490,1,['src/test/java/org/apache/commons/math4/primes/PrimesTest.java'],489,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
2650a4786cb13955c174ac6a7503171918b72a2f,416,1,['commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/util/MathUtilsTest.java'],415,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
8091c4fe8395ef69a652885bb6eef0c2ac935927,414,1,['src/test/java/org/apache/commons/math4/util/IncrementorTest.java'],413,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
dc115509c871b36a9bda8af3d6655dc5869d7078,31,1,['src/test/org/apache/commons/math/RealSolverTest.java'],30,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
826fc64e968e5fd84dae5757537ab8ed815e2126,288,2,"['src/test/java/org/apache/commons/math/optimization/direct/MultiDirectionalTest.java', 'src/test/java/org/apache/commons/math/optimization/direct/NelderMeadTest.java']",286,29,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0
